Name,MFLOPS_observed,MFLOPS_tuned,Time,Row,Col,BlockRow,BlockCol
extr1b_Zeros_24.rb,68.5669,85.3578,0.00150618,2836,2836,0,0
minnesota.rb,2062.75,1950.85,0.00174806,2642,2642,0,0
t2d_q9_A_32.rb,2354.5,2542.9,0.00549961,9801,9801,3,1
scagr7-2r_A_04.rb,1850.76,1377.98,0.00148089,1041,1481,1,1
wheel_5_1.rb,897.016,541.221,0.00116156,57,61,0,0
SmallW.rb,1141.05,813.941,0.00133157,396,396,1,1
neos.rb,1105.12,1038.52,0.129755,479119,515905,1,1
c-63.rb,3051.33,3179.55,0.0153161,44234,44234,1,1
deter3.rb,1919.76,1621.2,0.00414613,7647,21777,1,1
scfxm1-2b_A_3.rb,2082.39,1780.3,0.00813371,19036,33047,1,1
stufe-10.rb,2495.18,2208.48,0.0069435,24010,24010,0,0
pds-40.rb,1129.87,1169.38,0.0451498,66844,217531,0,0
dwt_198.rb,2821.63,2032.96,0.00200942,198,198,0,0
oscil_dcop_24.rb,1648.35,1230.03,0.00128126,430,430,1,1
ch7-9-b1.rb,1435.16,1833.63,0.00166073,1512,63,0,0
G52.rb,4160.57,3425.88,0.00153565,1000,1000,1,1
hydr1c_A_01.rb,1949.74,1584.99,0.00287876,5308,5308,1,1
IG5-17.rb,1512.22,1448.89,0.0609723,30162,27944,1,1
Sandi_sandi.rb,1164.64,492.389,0.0012738,314,360,1,4
Trec12.rb,1719.42,2628.26,0.00988275,551,2726,3,1
Chevron2.rb,1646.43,1494.44,0.0417376,90249,90249,3,1
young4c.rb,1971.03,1575.99,0.00151537,841,841,0,0
TF10.rb,1634.16,1182.53,0.00145341,99,107,0,0
nasa4704.rb,4131.98,4111.35,0.00388441,4704,4704,3,1
nemeth14.rb,3900.52,7351.64,0.0119184,9506,9506,4,1
cage_G_31.rb,509.918,308.416,0.00144415,19,19,0,0
freeFlyingRobot_14.rb,3355.6,3027.22,0.00264585,5958,5958,1,1
nl.rb,1702.49,1582.58,0.00405839,7039,15325,1,1
GL7d18.rb,305.413,291.784,6.71622,1955309,1548650,1,1
pkustk01.rb,3469.02,7296.61,0.0226018,22044,22044,3,3
radiation.rb,1242.09,1292.78,0.462609,223104,223104,1,1
ex35.rb,2192.99,2198.47,0.0122978,19716,19716,1,1
rel4.rb,532.532,383.641,0.0203569,66,12,0,0
IG5-16.rb,1565.69,1543.21,0.0347942,18846,18485,1,1
extr1b_A_42.rb,1956.45,1644.02,0.00207494,2836,2836,0,0
dynamicSoaringProblem_1.rb,3384.77,2929.4,0.00136626,647,647,0,0
TSOPF_RS_b300_c3_b.rb,544.705,1483.65,0.00668605,42138,137,0,0
n3c6-b3.rb,1935.6,1936.41,0.00178235,1365,455,0,0
small_A_06.rb,1823.11,1294.32,0.00147083,717,1440,0,0
flower_8_1.rb,1495.69,1304.59,0.00153809,625,513,0,0
jan99jac080sc.rb,1952.53,1710.78,0.0143729,27534,27534,0,0
fome21.rb,1196.42,1138.48,0.0434396,67748,216350,0,0
raefsky5.rb,2029.04,3315.89,0.00892032,6316,6316,3,1
mark3jac060.rb,2069.34,2022.84,0.0107133,27449,27449,1,1
cage_G_03.rb,492.683,291.801,0.00151797,24,24,0,0
viscoplastic1_C_6.rb,2136.98,2220.93,0.00432551,4326,4326,3,1
plskz362.rb,1320.87,1094.19,0.00137681,362,362,0,0
model4.rb,1822.46,2213.05,0.00384945,1337,4962,2,1
g7jac010sc.rb,1996.02,1928.72,0.00227544,2880,2880,1,1
bcsstm19.rb,853.959,729.903,0.00127852,817,817,0,0
ex5.rb,1546.93,957.119,0.00151401,27,27,0,0
ch7-8-b4.rb,1510.26,1563.83,0.0586804,141120,58800,0,0
scrs8-2c_A_1.rb,1428.02,897.361,0.00131188,140,259,0,0
hydr1c_Zeros_63.rb,81.12,104.341,0.00179995,5308,5308,0,0
fpga_dcop_01.rb,1888.75,1547.78,0.00175223,1220,1220,0,0
EPA.rb,682.717,681.651,0.00236868,4772,4772,0,0
PFlow_742.rb,3234.7,3658.24,0.910082,742793,742793,3,1
halfb.rb,2806.53,4006.98,0.289179,224617,224617,4,1
hydr1c_Zeros_51.rb,85.2543,108.525,0.00186729,5308,5308,0,0
Kohonen.rb,786.441,696.126,0.00224932,4470,4470,1,1
adder_dcop_22.rb,1422.94,1338.37,0.00186612,1813,1813,1,1
barth4.rb,3094.23,2922.02,0.00292252,6019,6019,1,1
TSOPF_RS_b2383_c1.rb,1469.65,3024.51,0.860684,38120,38120,7,7
kineticBatchReactor_4.rb,3659.83,2978.76,0.00464534,7105,7105,0,0
debr_G_15.rb,2676.72,1976.99,0.0477655,131072,131072,0,0
extr1b_A_37.rb,1922.6,1533.78,0.00195996,2836,2836,1,1
aa01.rb,1776.15,2302.67,0.00520239,823,8904,2,1
fpga_dcop_49.rb,1917.73,1623.52,0.00175728,1220,1220,0,0
cavity12.rb,2106.56,3034.49,0.00460861,2597,2597,3,1
plddb_A_08.rb,1876.69,1420.22,0.00179487,3069,5049,1,1
adder_dcop_45.rb,1455.69,1245.3,0.00210584,1813,1813,0,0
gemat1.rb,1652.55,1906.04,0.00401056,4929,10595,2,1
steam3.rb,1871.86,1471.13,0.0183358,80,80,0,0
c-41.rb,3311.71,3770.43,0.00436531,9769,9769,2,1
NotreDame_www.rb,766.739,856.922,0.118245,325729,325729,0,0
ASIC_320k.rb,1103.3,1081.39,0.166334,321821,321821,1,1
Reuters911_Day_50.rb,382.79,475.099,0.00307887,13332,13332,0,0
mk10-b2.rb,1775.06,2027.44,0.0024114,3150,630,0,0
rel3.rb,136.923,77.6409,0.0252316,12,5,0,0
t2d_q4_A_45.rb,2346.7,2561.57,0.00531561,9801,9801,3,1
large_A_36.rb,1972.36,1620.46,0.00246691,4293,8624,1,1
ch6-6-b2.rb,1848.2,1965.32,0.00185734,2400,450,0,0
oscil_dcop_04.rb,1691.92,1330.92,0.00128811,430,430,0,0
scsd8-2r_A_10.rb,2177.41,2838.69,0.00629355,4330,30310,2,2
rajat25.rb,1309.24,1298.88,0.0371067,87190,87190,1,1
aa4.rb,1778.56,2155.79,0.00394439,426,7195,2,1
large_A_26.rb,1938.89,1465.88,0.00303591,4297,8632,0,0
dielFilterV2real.rb,2861.23,2858.38,1.43869,1157456,1157456,1,1
cage_G_14.rb,969.345,604.034,0.00120197,58,58,0,0
hydr1c_A_11.rb,1980.92,1716.44,0.00309214,5308,5308,0,0
cis-n4c6-b4.rb,2091.52,2002.18,0.00712699,20058,5970,1,1
fpga_dcop_17.rb,1895.93,1564.11,0.00159267,1220,1220,0,0
lnsp_131.rb,1419.53,797.88,0.00121794,131,131,1,1
well1850.rb,1837.56,1746.07,0.00298212,1850,712,0,0
hydr1c_A_73.rb,1879.55,1624.24,0.00295017,5308,5308,0,0
hydr1c_Zeros_47.rb,84.908,108.93,0.00249603,5308,5308,0,0
cage_G_21.rb,967.908,360.536,0.00112,58,58,1,2
cage_G_40.rb,2677.44,1950.53,0.00158423,114,114,0,0
extr1b_Zeros_44.rb,68.2202,84.2498,0.00174414,2836,2836,0,0
TSOPF_FS_b39_c7_b.rb,926.665,1729.52,0.00369548,28216,1,0,0
spmsrtls.rb,3468.63,4374.91,0.00810743,29995,29995,3,3
ch7-8-b3.rb,1748.41,2072.25,0.0202163,58800,11760,0,0
GD02_b.rb,842.056,631.659,0.00136782,80,80,0,0
hydr1c_A_75.rb,1877.35,1629.06,0.00307683,5308,5308,0,0
bcsstm37.rb,571.622,602.268,0.0049097,25503,25503,0,0
nos6.rb,2691.79,2175.69,0.00138288,675,675,0,0
bundle_adj.rb,3156.91,4481.34,0.547058,513351,513351,3,3
dwt_1005.rb,3582.93,2859.2,0.00217724,1005,1005,0,0
fcondp2.rb,2946.5,4975.27,0.247967,201822,201822,3,3
ncvxbqp1.rb,3282.49,3174.22,0.0136518,50000,50000,1,1
cq5.rb,1761.58,1654.51,0.00417869,5048,11748,1,1
rdist2.rb,2131.94,2769.41,0.00366809,3198,3198,3,1
kleemin.rb,330.709,177.679,0.00154388,8,16,0,0
extr1b_A_08.rb,1758.05,1524.67,0.00195996,2836,2836,0,0
scagr7-2r_A_01.rb,1464.75,996.105,0.00206229,167,239,0,0
bcsstm39.rb,955.513,998.714,0.00667644,46772,46772,1,1
large_A_30.rb,1943.32,1622.73,0.00251615,4301,8632,1,1
small_A_08.rb,1881.27,1432.05,0.00138605,711,1432,1,1
t2d_q9_A_35.rb,2358.77,2517.92,0.00645595,9801,9801,3,1
cage11.rb,1717.07,1794.37,0.0327724,39082,39082,1,1
cage_G_33.rb,1449.5,928.985,0.00118123,76,76,0,0
fs_680_1.rb,1797.58,1507.85,0.0013807,680,680,0,0
dwt_66.rb,1494.47,944.891,0.00148056,66,66,0,0
scrs8-2c.rb,1935.97,1526.83,0.00174315,1820,3499,1,1
extr1b_A_12.rb,1745.67,1471.73,0.00206043,2836,2836,0,0
lp_nug15.rb,2247.33,2122.48,0.0064365,6330,22275,1,1
hydr1c_Zeros_05.rb,168.133,231.254,0.00222787,5308,5308,0,0
c-35.rb,3181.08,3685.61,0.00322832,6537,6537,2,1
mod2.rb,1790.52,1587.16,0.0144371,34774,66409,1,1
n4c5-b11.rb,707.716,347.496,0.00144466,10,120,0,0
hydr1c_A_43.rb,1893.44,1636.88,0.00300174,5308,5308,0,0
se_G_13.rb,2477.05,2093.22,0.00821086,32768,32768,0,0
bcsstk31.rb,3123.03,3309.67,0.0317844,35588,35588,3,1
RFdevice_b.rb,0.145127,1.09929,0.00595865,74104,9,0,0
hydr1c_A_09.rb,1932.63,1680.98,0.00309419,5308,5308,0,0
mk10-b4.rb,2012.68,969.649,0.00192836,945,4725,0,0
crankseg_2.rb,2704.55,3939.67,0.33605,63838,63838,4,1
plsk1919.rb,1497.29,1354.69,0.00173066,1919,1919,0,0
cage_G_01.rb,232.31,129.094,0.00118222,10,10,0,0
extr1b_A_36.rb,1800.84,1494.06,0.00212817,2836,2836,0,0
130bit.rb,1763.27,1819.52,0.00192879,584,575,0,0
lp_nug08.rb,2262.19,1909.94,0.00156078,912,1632,1,1
kl02.rb,1655.68,1645.07,0.0118395,71,36699,1,1
lund_b.rb,3634.68,2827.49,0.00177205,147,147,0,0
pds-90.rb,810.646,1098.19,0.105196,142823,475448,0,0
hydr1c_A_18.rb,1861.88,1646.04,0.00291815,5308,5308,0,0
hydr1c_Zeros_72.rb,82.5813,106.74,0.00184487,5308,5308,0,0
eu-2005.rb,1278.39,1377.21,1.18211,862664,862664,3,1
GD02_a.rb,549.644,328.288,0.00122403,23,23,0,0
can_96.rb,2480.49,1450.62,0.00153259,96,96,0,0
t2d_q4_A_34.rb,2339.48,2526.76,0.00941252,9801,9801,3,1
pkustk05.rb,3044.55,5644.1,0.0483061,37164,37164,6,6
extr1b_Zeros_36.rb,66.8966,85.0329,0.00186148,2836,2836,0,0
adder_dcop_66.rb,1439.79,1247.7,0.00216087,1813,1813,0,0
sc205-2r_A_02.rb,1516.29,954.38,0.00131551,189,335,0,0
dbir1.rb,1357.33,1523.39,0.0654219,18804,45775,0,0
wm1.rb,1774.19,1663.4,0.00172934,207,277,0,0
bcsstk22.rb,2116.1,1472.5,0.0015528,138,138,0,0
extr1b_Zeros_12.rb,66.3625,82.6055,0.00193203,2836,2836,0,0
hydr1c_A_64.rb,1852.8,1607.35,0.00308758,5308,5308,0,0
hydr1c_A_41.rb,1853.17,1482.25,0.00251151,5308,5308,1,1
cz628.rb,1977.64,1784.24,0.00148091,628,628,1,1
watson_2.rb,1090.42,965.633,0.136984,352013,677224,1,1
Reuters911_Day_20.rb,372.595,470.556,0.00351612,13332,13332,0,0
rat.rb,1833.57,2144.75,0.0263384,3136,9408,0,0
fpga_dcop_23.rb,1923.17,1610.76,0.00156087,1220,1220,1,1
c-58.rb,3133.47,3248.65,0.017548,37595,37595,1,1
GL7d15.rb,774.017,750.224,0.593035,460261,171375,1,1
nsir_A_1.rb,1732.89,2089.81,0.00843224,4407,10011,2,1
ch7-8-b5.rb,1419.83,1366.43,0.0721562,141120,141120,0,0
qa8fk.rb,3186.36,2549.19,0.044473,66127,66127,3,1
hydr1c_A_32.rb,1987.24,1740.77,0.00309738,5308,5308,0,0
af_shell8.rb,3354.61,4999.52,0.402529,504855,504855,5,5
can_61.rb,2210.13,1482.18,0.0012183,61,61,0,0
testbig.rb,1904.64,1507.39,0.00575907,17613,31223,1,1
hydr1c_Zeros_24.rb,82.7379,107.049,0.00193367,5308,5308,0,0
jan99jac020sc.rb,1823.2,1762.24,0.00368758,6774,6774,1,1
crystm03.rb,4214.06,4241.61,0.0161092,24696,24696,1,1
ch7-7-b1.rb,1348.47,1675.36,0.00202951,882,49,0,0
rgg010.rb,521.239,299.435,0.00116539,10,10,0,0
spaceStation_5.rb,3870.32,3452.37,0.0015543,1019,1019,1,1
HEP-th.rb,1365.14,1339.15,0.0229804,27240,27240,1,1
extr1b_A_32.rb,1734.68,1531.53,0.00200394,2836,2836,0,0
sts4098_b.rb,393.115,1241.21,0.00163174,4098,1,0,0
TSOPF_FS_b39_c30.rb,2943.62,3490.81,0.0796489,120216,120216,2,1
orbitRaising_1.rb,2997.66,2449.06,0.0016718,442,442,0,0
bcsstk04.rb,3703.24,3880.47,0.0158515,132,132,6,3
debr_G_17.rb,1780.1,1643.79,0.211965,524288,524288,0,0
jan99jac040.rb,1888.69,1707.07,0.00772618,13694,13694,0,0
exdata_1.rb,2848.26,6471.62,0.0560459,6001,6001,7,7
jagmesh4.rb,3319.33,2945.03,0.00158178,1440,1440,2,1
Reuters911_Day_11.rb,518.972,608.845,0.00322768,13332,13332,0,0
deter1.rb,1888.15,1631.02,0.00320281,5527,15737,1,1
iChem_Jacobian_b.rb,10.2086,77.0323,0.0232699,274087,1,0,0
extr1b_Zeros_13.rb,67.6372,85.2246,0.00190218,2836,2836,0,0
G56.rb,1301.14,1262.63,0.00266179,5000,5000,0,0
adder_dcop_67.rb,1431.19,1306.26,0.00195708,1813,1813,1,1
jendrec1.rb,2171.23,2981.04,0.00539351,2109,4228,3,1
hydr1c_A_17.rb,1847.81,1650.46,0.00298115,5308,5308,0,0
G41.rb,4064.98,2900.78,0.00203577,2000,2000,0,0
Reuters911_Day_22.rb,417.711,509.895,0.00305838,13332,13332,0,0
G61.rb,1218.16,1184.96,0.00321525,7000,7000,0,0
str_400.rb,1904.27,1713.9,0.00120229,363,363,3,1
fpga_dcop_04.rb,1914.29,1619.47,0.00158733,1220,1220,1,1
GD98_c.rb,1400.1,961.195,0.001529,112,112,0,0
cca_G_05.rb,2148.32,1795.83,0.00134452,896,896,0,0
dielFilterV3real.rb,3062.58,2598.67,2.72278,1102824,1102824,3,1
tumorAntiAngiogenesis_1.rb,2938.67,2411.35,0.00127396,205,205,0,0
G33.rb,2917.09,2541.79,0.00166064,2000,2000,0,0
c-62.rb,3098.12,3220.7,0.0186582,41731,41731,1,1
